TaskName	TaskStart	TaskStarted	TaskNow	TaskEnd	TaskFinish	TaskInfo
任务名称	任务开始时的对话	任务开始后的对话	任务进行中的对话	任务结束时的对话	任务发奖时的对话	任务相关的说明信息
随机_卷轴_收集丸子	<dec><pan>主人，听说最近金人屡屡来犯我朝边境，我们大宋的勇士正整装待发奔赴前线杀敌，但是要知道金人的骁勇善战可不是浪得虚名的，为了保证他们能旗开得胜，我们不如送一些可以提升能力的丸子给他们吧，这些丸子分别是：{长命丸}、{加跑丸}、{大力丸}、{高闪丸}、{高中丸}、{飞速丸}、{冰防丸}、{雷防丸}、{火防丸}、{毒防丸}。交给{临安}的{城门卫兵}就可以了。	<dec><pan>那我们赶紧去把这些丸子找全吧！	<dec><npc>唉，前些的那些金兵可真是勇猛啊！我们接二连三的队伍都几乎被削平了只剩几个回来，如果能有更多的药物来提升我军的士气就好了。	<dec><npc>呵呵，这位<sex>可真是有心呐，虽然只是些许东西，但如果我们所有的大宋子民每人都能像<sex>般出一份力那现在就不至于如此了。	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。	
随机_卷轴_收集杀手锏	<dec><pan>主人，听说隐居在{襄阳}的昔日顶级武士{聂弑尘}为了表彰江湖上出类拔萃的武术人才，特地发出悬赏公告，凡是能收集到{金、木、水、火、土}这五个{90级杀手锏}的，定有重赏。我看主人最近手头颇为拮据，不如就把这五块木头找来好去领赏吧！	<dec><pan>杀手锏的获取方法无非只有两种：从聂弑尘那里完成杀手任务获得，或者是从别人那里买，当然，你的运气足够好的话或许能在地上捡到几块也说不定哦！	<dec><npc>为了表彰江湖上出类拔萃的武术人才，凡是能收集到{金、木、水、火、土}这五个{90级杀手锏}的，本人定有重赏。	<dec><npc>嗯！很好，我很久没有钦佩过谁了，这位<sex>可是不简单呐！	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。	
随机_卷轴_收集矿石	<dec><pan>主人，听说{成都}有一名{铁匠}正为了打造一把天下无双的宝剑而努力，眼下他需要{玄铁原矿}、{秘银原矿}、{朱砂原矿}以及{金木水火土五}行皆全的{孔雀原石}、{芙蓉原石}、{金属性钟乳原石}各一套，共十八块石头，我们不如去找齐这些石头以便帮助他完成这个愿望吧。	<dec><pan>一般来说这些石头只有在野叟那里完成任务后才有可能得到，当然，如果你愿意的话，你也可以坐船到漠北、风陵渡那种地方去找找。	<dec><npc>为什么寻找了这么久还没有找完我想要的石头呢？难道我所朝思暮盼的宝剑终究是一个无法完成的梦想？	<dec><npc>啊！<sex>你实在是太不可思议了！居然收集了所有的石头！这下我的宝剑终于可以出炉了！	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。	
随机_卷轴_收集玫瑰花	<dec><pan>当今武林，用剑最快，剑招最绝，人人称赞的高手用一只手掌就可以尽数。剑皇楚欺天可以毫无争议的列身其中。楚先生十八岁学剑，二十二岁上双剑破竹林悟得天罗剑法，二十五岁于汴京白塔大战五毒教十八蓑衣武士，至三十一岁便领悟了以心御剑的上层境界。人们都说楚先生学剑的年龄过晚，却能成人所不能，实在是古今以来的第一聪慧。其实他们不知道，如果不是十八岁那年被一个女人伤得太深，楚先生或许永远也不会提其剑。他学剑，只是想用自己的双手去找一个答案，当人有目标的时候，迸发出的潜力是无法想象的。主人啊，听说楚先生现在住的地方百花环绕，遍植各种珍奇玫瑰。因为当年那个女子最爱的，就是这种花。主人能不能为{成都}的{礼官}寻找{九朵玫瑰花}呢？	<dec><pan>听说玫瑰花在襄阳的神秘商人那里可以用福缘来买到。	<dec><npc>你能够为我找九朵玫瑰花来吗？让我也感受一下剑皇的心境？	<dec><npc>嗯，那瓣飘落的花朵，正如这逝去的光阴……	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。	
随机_卷轴_收集定国图谱	<dec><pan>主人，你听说了吗？采石矶一战，我大宋军队在虞允文先生率领下大获全胜。我听人说，现在虞先生正遇到了点困难，他需要一些图谱来打造更精良的装备，我们赶快去找{全套的定国装备图谱}给他吧！交给{临安}的{城门卫兵}就行。	<dec><pan>这些图谱包括有：定国之青纱长衫、定国之钨砂发冠、定国之赤绢软靴、定国之紫藤护腕和定国之银蚕腰带。应该可以在{临安}的{零贩}那里用{铜钱}买到。	<dec><npc>虞允文将军着我们收集定国之青纱长衫、定国之钨砂发冠、定国之赤绢软靴、定国之紫藤护腕和定国之银蚕腰带的全套图谱，你有吗？	<dec><npc>太好了！这下等我们打造好了这批精良的装备还惧金狗何？	<dec><npc>这是虞允文先生给你的奖励，不要推却，收下吧！	
随机_卷轴_收集安邦图谱	<dec><pan>主人，你听说了吗？采石矶一战，我大宋军队在虞允文先生率领下大获全胜。我听人说，现在虞先生正遇到了点困难，他需要一些图谱来打造更精良的装备，我们赶快去找{全套的安邦装备图谱}给他吧！交给{临安}的{城门卫兵}就行。	<dec><pan>这些图谱包括有：安邦之冰晶石项链、安邦之菊花石指环、安邦之田黄石玉佩、安邦之鸡血石戒指。应该可以在{临安}的{零贩}那里用{铜钱}买到。	<dec><npc>虞允文将军着我们收集安邦之冰晶石项链、安邦之菊花石指环、安邦之田黄石玉佩、安邦之鸡血石戒指的全套图谱，你有吗？	<dec><npc>太好了！这下等我们打造好了这批精良的装备还惧金狗何？	<dec><npc>这是虞允文先生给你的奖励，不要推却，收下吧！	
随机_卷轴_收集唐门技能书	<dec><pan>近来四川唐家堡主被人下毒谋害。江湖风雨飘零，当年的杰出人物，如今死的死，归隐的归隐，早换了另一番景象了。如今各大门派又有一批年轻高手成长起来，可惜门派武功因前辈们的故去而失踪了大半。他们的管家正高价收购各门的武林秘籍！我们不如去找唐门的《{袖箭术·暴雨梨花}》、《{陷阱术·乱环击}》、《{飞刀术·摄魂月影}》和《{飞镖术·九宫飞星}》给他们吧！	<dec><pan>这些技能书应该可以在{临安}的{零贩}那里用{铜钱}买到。	<dec><npc>哦，您是来献秘籍的吗？如今真正关心武林后进的人越来越少了，您真是个好人。	<dec><npc>太好了，这几本正是我最近在苦苦追寻的！	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。	
随机_卷轴_收集五毒技能书	<dec><pan>近来四川唐家堡主被人下毒谋害。江湖风雨飘零，当年的杰出人物，如今死的死，归隐的归隐，早换了另一番景象了。如今各大门派又有一批年轻高手成长起来，可惜门派武功因前辈们的故去而失踪了大半。他们的管家正高价收购各门的武林秘籍！我们不如去找{五毒}的《{五毒掌法·卷一}》、《{五毒刀法·卷二}》、和《{五毒慑心术·卷三}》给他们吧！	<dec><pan>这些技能书应该可以在{临安}的{零贩}那里用{铜钱}买到。	<dec><npc>哦，您是来献秘籍的吗？如今真正关心武林后进的人越来越少了，您真是个好人。	<dec><npc>太好了，这几本正是我最近在苦苦追寻的！	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。	
随机_卷轴_收集峨眉技能书	<dec><pan>近来四川唐家堡主被人下毒谋害。江湖风雨飘零，当年的杰出人物，如今死的死，归隐的归隐，早换了另一番景象了。如今各大门派又有一批年轻高手成长起来，可惜门派武功因前辈们的故去而失踪了大半。他们的管家正高价收购各门的武林秘籍！我们不如去找{峨眉派}的《{灭剑秘籍}》、《{峨嵋佛光掌秘籍}》、和《{普渡秘籍}》给他们吧！	<dec><pan>这些技能书应该可以在{临安}的{零贩}那里用{铜钱}买到。	<dec><npc>哦，您是来献秘籍的吗？如今真正关心武林后进的人越来越少了，您真是个好人。	<dec><npc>太好了，这几本正是我最近在苦苦追寻的！	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。	
随机_卷轴_收集翠烟技能书	<dec><pan>近来四川唐家堡主被人下毒谋害。江湖风雨飘零，当年的杰出人物，如今死的死，归隐的归隐，早换了另一番景象了。如今各大门派又有一批年轻高手成长起来，可惜门派武功因前辈们的故去而失踪了大半。他们的管家正高价收购各门的武林秘籍！我们不如去找{翠烟门}的《{翠烟刀法}》、《{翠烟双刀}》给他们吧！	<dec><pan>这些技能书应该可以在{临安}的{零贩}那里用{铜钱}买到。	<dec><npc>哦，您是来献秘籍的吗？如今真正关心武林后进的人越来越少了，您真是个好人。	<dec><npc>太好了，这几本正是我最近在苦苦追寻的！	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。	
随机_卷轴_收集丐帮技能书	<dec><pan>近来四川唐家堡主被人下毒谋害。江湖风雨飘零，当年的杰出人物，如今死的死，归隐的归隐，早换了另一番景象了。如今各大门派又有一批年轻高手成长起来，可惜门派武功因前辈们的故去而失踪了大半。他们的管家正高价收购各门的武林秘籍！我们不如去找{丐帮}的《{丐帮掌法}》、《{丐帮棍法}》给他们吧！	<dec><pan>这些技能书应该可以在{临安}的{零贩}那里用{铜钱}买到。	<dec><npc>哦，您是来献秘籍的吗？如今真正关心武林后进的人越来越少了，您真是个好人。	<dec><npc>太好了，这几本正是我最近在苦苦追寻的！	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。	
随机_卷轴_收集天忍技能书	<dec><pan>近来四川唐家堡主被人下毒谋害。江湖风雨飘零，当年的杰出人物，如今死的死，归隐的归隐，早换了另一番景象了。如今各大门派又有一批年轻高手成长起来，可惜门派武功因前辈们的故去而失踪了大半。他们的管家正高价收购各门的武林秘籍！我们不如去找{天忍教}的《{云龙击·矛法}》、《{流星·刀法}》、和《{摄魂·诅咒}》给他们吧！	<dec><pan>这些技能书应该可以在{临安}的{零贩}那里用{铜钱}买到。	<dec><npc>哦，您是来献秘籍的吗？如今真正关心武林后进的人越来越少了，您真是个好人。	<dec><npc>太好了，这几本正是我最近在苦苦追寻的！	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。	
随机_卷轴_收集武当技能书	<dec><pan>近来四川唐家堡主被人下毒谋害。江湖风雨飘零，当年的杰出人物，如今死的死，归隐的归隐，早换了另一番景象了。如今各大门派又有一批年轻高手成长起来，可惜门派武功因前辈们的故去而失踪了大半。他们的管家正高价收购各门的武林秘籍！我们不如去找{武当派}的《{太极拳谱·卷三}》、《{太极剑谱·卷二}》给他们吧！	<dec><pan>这些技能书应该可以在{临安}的{零贩}那里用{铜钱}买到。	<dec><npc>哦，您是来献秘籍的吗？如今真正关心武林后进的人越来越少了，您真是个好人。	<dec><npc>太好了，这几本正是我最近在苦苦追寻的！	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。	
随机_卷轴_收集昆仑技能书	<dec><pan>近来四川唐家堡主被人下毒谋害。江湖风雨飘零，当年的杰出人物，如今死的死，归隐的归隐，早换了另一番景象了。如今各大门派又有一批年轻高手成长起来，可惜门派武功因前辈们的故去而失踪了大半。他们的管家正高价收购各门的武林秘籍！我们不如去找{昆仑派}的《{驭风术}》、《{驭雷术}》、和《{驭心术}》给他们吧！	<dec><pan>这些技能书应该可以在{临安}的{零贩}那里用{铜钱}买到。	<dec><npc>哦，您是来献秘籍的吗？如今真正关心武林后进的人越来越少了，您真是个好人。	<dec><npc>太好了，这几本正是我最近在苦苦追寻的！	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。	
随机_卷轴_收集少林技能书	<dec><pan>近来四川唐家堡主被人下毒谋害。江湖风雨飘零，当年的杰出人物，如今死的死，归隐的归隐，早换了另一番景象了。如今各大门派又有一批年轻高手成长起来，可惜门派武功因前辈们的故去而失踪了大半。他们的管家正高价收购各门的武林秘籍！我们不如去找{少林}的《{少林拳法·卷一}》、《{少林棍法·卷二}》、和《{少林刀法·卷三}》给他们吧！	<dec><pan>这些技能书应该可以在{临安}的{零贩}那里用{铜钱}买到。	<dec><npc>哦，您是来献秘籍的吗？如今真正关心武林后进的人越来越少了，您真是个好人。	<dec><npc>太好了，这几本正是我最近在苦苦追寻的！	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。
随机_卷轴_收集戒指	<dec><pan>咳咳，天气有些转凉了哦。主人，近来湖湘一带出土了十枚两汉时期的戒指，据说乃倾世的珍宝。可惜{汴京}珠宝店老板的大舅子将这批宝贝错当成赝品混到次等货中卖掉了，珠宝店老板气得当即卧病在床。主人，若我们能收集齐一套十枚戒指的给珠宝店老板的二舅子{陈三宝}的话，他说不定会给我们丰厚的奖赏哦！	<dec><pan>这十枚戒指分别是：{黄玉戒指、橄榄石戒指、芙蓉石戒指、翡翠戒指、翠榴石戒指、祖母绿戒指、海蓝宝石戒指、红宝石戒指、蓝宝石戒指、钻石戒指}。要找全它们可不是一件容易的事情哦！	<dec><npc>唉，老板让我去找十枚已经卖出去的戒指，谈何容易！这十枚戒指分别是：{黄玉戒指、橄榄石戒指、芙蓉石戒指、翡翠戒指、翠榴石戒指、祖母绿戒指、海蓝宝石戒指、红宝石戒指、蓝宝石戒指、钻石戒指}。你能帮我找来吗？	<dec><npc>哎，老板天天的派人来催我，如今<sex>总算是弄来了一套，这也有个交代了。	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。
随机_卷轴_收集项链	<dec><pan>不好了！主人，听说天忍教著名高手端木睿的妹妹{端木清}从江南运来的一批项链在临安附近被劫了，如果不能及时找回的话她可要屠城三日，为了不伤及无辜的百姓我们还是替她找回那{十件项链}吧！{端木清}听说现在正在{龙门镇}处等一个人。	<dec><pan>这件项链分别是：{铜项链、银项链、金项链、白金项链、玉珠项链、绿松石项链、水晶项链、孔雀石项链、珍珠项链、钻石项链}。要把它们找全可不是一件容易的事情哦！	<dec><npc>哼，那些可恶的刁民居然敢把本小姐的东西都抢走了！如果三天之内还没有人把项链给我找回来的话一定屠城三日！	<dec><npc>哦？真是不错的人，难得你孝敬本小姐的一片忠心，如果我的身边能有多几个像你这般有见地的人就好了。	<dec><npc>拿去吧，这是本小姐赏赐给你的。
随机_卷轴_收集护身符	<dec><pan>大事情！大事情！主人哪，听说金国天忍教著名的高手端木睿先生失窃了一套重要的护身符。还有三日，这些东西必须按约定运往汴京。若我们能帮他一把，弄到全套的{十副护身符}给{汴京礼官}的话，可是帮了他的大忙哟。	<dec><pan>十件珍贵的护身符，它们分别是：{绿松石护身符、珊瑚护身符、猫眼护身符、虎睛护身符、水晶护身符、琥珀护身符、白翡翠护身符、红翡翠护身符、紫翡翠护身符、绿翡翠护身符}，要把它们找全可不是一件容易的事情哦！	<dec><npc>端木睿大人丢失了十件珍贵的护身符，它们分别是：{绿松石护身符、珊瑚护身符、猫眼护身符、虎睛护身符、水晶护身符、琥珀护身符、白翡翠护身符、红翡翠护身符、紫翡翠护身符、绿翡翠护身符}，你如果能帮忙找来的话那是最好不过了。	<dec><npc>呵呵，真是前途无量的年轻人呐，我会把你的名字告诉端木睿大人的。	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。
随机_卷轴_收集香囊	<dec><pan>唐门大少唐一尘近来准备入赘翠烟门，做当世绝色之一，翠烟门主尹含烟的夫婿。为此他精心准备了一份彩礼，目前还缺全套的{十枚香囊}。主人若可以帮他弄去，一定能得到重酬。也促成了一桩玉事啊。我们收集好香囊后交给{唐门}的{管家}就行了。	<dec><pan>十件珍贵的香囊它们分别是：{熏衣香囊、茉莉香囊、乳香香囊、兰花香囊、合欢香囊、紫苏香囊、沉檀香囊、仙麝香囊、迦楠香囊、龙涎香囊}。要把它们找全可不是一件容易的事情哦！	<dec><npc>我们的唐少主正准备入赘翠烟门，这位<sex>可否能帮忙寻找十件香囊呢？它们分别是：{熏衣香囊、茉莉香囊、乳香香囊、兰花香囊、合欢香囊、紫苏香囊、沉檀香囊、仙麝香囊、迦楠香囊、龙涎香囊}。	<dec><npc>是全套香囊吗？我在这里代唐少门主谢谢阁下了。	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。
随机_卷轴_收集玉佩	<dec><pan>唐门大少唐一尘近来准备入赘翠烟门，做当世绝色之一，翠烟门主尹含烟的夫婿。为此他精心准备了一份彩礼，目前还缺全套的{十枚玉佩}。主人若可以帮他弄去，一定能得到重酬。也促成了一桩玉事啊。我们收集好玉佩后交给{唐门}的{管家}就行了。	<dec><pan>十件珍贵的香囊它们分别是：{绿蚰玉佩、京白玉佩、桃花玉佩、梅花玉佩、五色玉佩、青玉玉佩、碧玉玉佩、墨玉玉佩、黄玉玉佩、羊脂白玉}。要把它们找全可不是一件容易的事情哦！	<dec><npc>我们的唐少主正准备入赘翠烟门，这位<sex>可否能帮忙寻找十件玉佩呢？它们分别是：{绿蚰玉佩、京白玉佩、桃花玉佩、梅花玉佩、五色玉佩、青玉玉佩、碧玉玉佩、墨玉玉佩、黄玉玉佩、羊脂白玉}。	<dec><npc>是全套玉佩吗？我在这里代唐少门主谢谢阁下了。	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。
随机_卷轴_收集玉镯	<dec><pan>唐门大少唐一尘近来准备入赘翠烟门，做当世绝色之一，翠烟门主尹含烟的夫婿。为此他精心准备了一份彩礼，目前还缺全套的五件{不同五行}的{龙凤血玉镯}。主人若可以帮他弄去，一定能得到重酬。也促成了一桩玉事啊。我们收集好玉镯后交给{唐门}的{管家}就行了。	<dec><pan>五件珍贵的玉镯它们分别是：{金、木、水、火、土}属性的{龙凤血玉镯}。要把它们找全可不是一件容易的事情哦！	<dec><npc>我们的唐少主正准备入赘翠烟门，这位<sex>可否能帮忙寻找五件玉镯呢？它们分别是：{金、木、水、火、土}属性的{龙凤血玉镯}。	<dec><npc>是全套玉镯吗？我在这里代唐少门主谢谢阁下了。	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。
随机_卷轴_收集护腕	<dec><pan>主人，听说近来川中唐门正在暗自的招兵买马，壮大实力，虽然不清楚他们这样做有什么不可告人的动机，但是据说凡是替他们收集装备都有可能得到丰厚的报酬哦，我们不如去找他们想要的五件{不同五行}的{天蚕护腕}去吧，交给{唐门}的{管家}就行了。	<dec><pan>这五件珍贵的护腕它们分别是：{金、木、水、火、土}属性的{天蚕护腕}。要把它们找全可不是一件容易的事情哦！	<dec><npc>我们目前正向广大江湖人士收集{金、木、水、火、土}五种属性的{天蚕护腕}，你如果能帮忙找全的话可不会亏待你的。	<dec><npc>是全套天蚕护腕吗？我在这里代唐少门主谢谢阁下了。	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。
随机_卷轴_收集通天发冠	<dec><pan>主人，听说近来川中唐门正在暗自的招兵买马，壮大实力，虽然不清楚他们这样做有什么不可告人的动机，但是据说凡是替他们收集装备都有可能得到丰厚的报酬哦，我们不如去找他们想要的五件{不同五行}的{通天发冠}去吧，交给{唐门}的{管家}就行了。	<dec><pan>这五件珍贵的发冠它们分别是：{金、木、水、火、土}属性的{通天发冠}。要把它们找全可不是一件容易的事情哦！	<dec><npc>我们目前正向广大江湖人士收集{金、木、水、火、土}五种属性的{通天发冠}，你如果能帮忙找全的话可不会亏待你的。	<dec><npc>是全套通天发冠吗？我在这里代唐少门主谢谢阁下了。	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。
随机_卷轴_收集掩日盔	<dec><pan>主人，听说近来川中唐门正在暗自的招兵买马，壮大实力，虽然不清楚他们这样做有什么不可告人的动机，但是据说凡是替他们收集装备都有可能得到丰厚的报酬哦，我们不如去找他们想要的五件{不同五行}的{掩日盔}去吧，交给{唐门}的{管家}就行了。	<dec><pan>这五件珍贵的头盔它们分别是：{金、木、水、火、土}属性的{掩日盔}。要把它们找全可不是一件容易的事情哦！	<dec><npc>我们目前正向广大江湖人士收集{金、木、水、火、土}五种属性的{掩日盔}，你如果能帮忙找全的话可不会亏待你的。	<dec><npc>是全套掩日盔吗？我在这里代唐少门主谢谢阁下了。	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。
随机_卷轴_收集白金腰带	<dec><pan>主人，听说近来川中唐门正在暗自的招兵买马，壮大实力，虽然不清楚他们这样做有什么不可告人的动机，但是据说凡是替他们收集装备都有可能得到丰厚的报酬哦，我们不如去找他们想要的五件{不同五行}的{白金腰带}去吧，交给{唐门}的{管家}就行了。	<dec><pan>这五件珍贵的腰带它们分别是：{金、木、水、火、土}属性的{白金腰带}。要把它们找全可不是一件容易的事情哦！	<dec><npc>我们目前正向广大江湖人士收集{金、木、水、火、土}五种属性的{白金腰带}，你如果能帮忙找全的话可不会亏待你的。	<dec><npc>是全套白金腰带吗？我在这里代唐少门主谢谢阁下了。	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。
随机_卷轴_收集天蚕靴	<dec><pan>主人，听说近来川中唐门正在暗自的招兵买马，壮大实力，虽然不清楚他们这样做有什么不可告人的动机，但是据说凡是替他们收集装备都有可能得到丰厚的报酬哦，我们不如去找他们想要的五件{不同五行}的{天蚕靴}去吧，交给{唐门}的{管家}就行了。	<dec><pan>这五件珍贵的靴子它们分别是：{金、木、水、火、土}属性的{天蚕靴}。要把它们找全可不是一件容易的事情哦！	<dec><npc>我们目前正向广大江湖人士收集{金、木、水、火、土}五种属性的{天蚕靴}，你如果能帮忙找全的话可不会亏待你的。	<dec><npc>是全套天蚕靴吗？我在这里代唐少门主谢谢阁下了。	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。
随机_卷轴_收集飞凤靴	<dec><pan>主人，听说近来川中唐门正在暗自的招兵买马，壮大实力，虽然不清楚他们这样做有什么不可告人的动机，但是据说凡是替他们收集装备都有可能得到丰厚的报酬哦，我们不如去找他们想要的五件{不同五行}的{飞凤靴}去吧，交给{唐门}的{管家}就行了。	<dec><pan>这五件珍贵的靴子它们分别是：{金、木、水、火、土}属性的{飞凤靴}。要把它们找全可不是一件容易的事情哦！	<dec><npc>我们目前正向广大江湖人士收集{金、木、水、火、土}五种属性的{飞凤靴}，你如果能帮忙找全的话可不会亏待你的。	<dec><npc>是全套飞凤靴吗？我在这里代唐少门主谢谢阁下了。	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。
随机_卷轴_收集全套水晶	<dec><pan>主人，{凤翔}有一位隐居的{铁匠}，传说中他是昔日御用四大名匠之一，只是不知因为何事而流落在小城街头隐姓埋名。不过看上去他的雄心并未因此而淹没，近来听说他要打造一把绝世无二的白金剑，现在正在为寻找{三颗不同颜色的水晶}而困扰，我想这些东西对我们来说并不是一件什么难的事情，这就去帮帮他吧！	<dec><pan>这三种水晶分别是{蓝水晶、绿水晶和紫水晶}，我们可以向其他人收购或者在奇珍阁内购买。	<dec><npc>在下为了铸造一把绝世无二的白金剑，赠予天下有缘的侠义之士，正需要{三颗不同颜色的水晶}，这位<sex>看上去是来帮助我的？	<dec><npc>太好了，这些正是我最近在苦苦搜寻的！	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。
随机_卷轴_收集全套玄晶	<dec><pan>主人，{凤翔}有一位隐居的{铁匠}，传说中他是昔日御用四大名匠之一，只是不知因为何事而流落在小城街头隐姓埋名。不过看上去他的雄心并未因此而淹没，近来听说他要打造一把绝世无二的白金剑，现在正在为寻找{1至6级的玄晶矿石}而困扰，我想这些东西对我们来说并不是一件什么难的事情，这就去帮帮他吧！	<dec><pan>{1至6级的玄晶矿石}我们可以向其他人收购或者到桃花岛上去找找。	<dec><npc>在下为了铸造一把绝世无二的白金剑，赠予天下有缘的侠义之士，正需要{1至6级的玄晶矿石}，这位<sex>看上去是来帮助我的？	<dec><npc>太好了，这些正是我最近在苦苦搜寻的！	<dec><npc>我身边有这些我用不着的东西，<sex>你挑挑看吧，或许对你行走江湖有所帮助。
